"sample","sampleid","otu","Kingdom","Phylum","Class","Order","Family","Genus","pctseqs"
"MMF.16S.315_E22.D0.M15","E22.D0.M15","ASV00167;seqs=599254;samples=3797","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Acutalibacter",0.00453593859036985
"MMF.16S.315_E22.D0.M15","E22.D0.M15","ASV00176;seqs=573219;samples=4300","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Marvinbryantia",0.00453593859036985
"MMF.16S.315_E22.D0.M15","E22.D0.M15","ASV00178;seqs=569339;samples=2360","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium XlVa",0.0118632240055827
"MMF.16S.315_E22.D0.M15","E22.D0.M15","ASV00184;seqs=552847;samples=2718","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Petroclostridium",0.0146545708304257
"MMF.16S.315_E22.D0.M15","E22.D0.M15","ASV00185;seqs=546104;samples=2579","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Kineothrix",0.00314026517794836
"MMF.16S.315_E22.D0.M15","E22.D0.M15","ASV00189;seqs=536168;samples=2992","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiracea_incertae_sedis",0.0373342637822749
"MMF.16S.315_E22.D0.M15","E22.D0.M15","ASV00198;seqs=522395;samples=3981","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Lawsonibacter",0.00593161200279135
"MMF.16S.315_E22.D0.M15","E22.D0.M15","ASV00215;seqs=451774;samples=2930","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Monoglobus",0.00174459176552687
"MMF.16S.315_E22.D0.M15","E22.D0.M15","ASV00223;seqs=424742;samples=1993","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Enterocloster",0.00279134682484299
"MMF.16S.315_E22.D0.M15","E22.D0.M15","ASV00225;seqs=417422;samples=1453","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Kineothrix",0.0052337752965806
"MMF.16S.315_E22.D0.M15","E22.D0.M15","ASV00232;seqs=402982;samples=4299","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia",0.0052337752965806
"MMF.16S.315_E22.D0.M15","E22.D0.M15","ASV00233;seqs=401458;samples=1610","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Kineothrix",0.00488485694347523
"MMF.16S.315_E22.D0.M15","E22.D0.M15","ASV00238;seqs=392237;samples=1352","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Stomatobaculum",0.0279134682484299
"MMF.16S.315_E22.D0.M15","E22.D0.M15","ASV00239;seqs=391533;samples=4592","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Flintibacter",0.00348918353105373
"MMF.16S.315_E22.D0.M15","E22.D0.M15","ASV00249;seqs=364121;samples=2063","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Tepidibaculum",0.00209351011863224
"MMF.16S.315_E22.D0.M15","E22.D0.M15","ASV00275;seqs=307990;samples=2497","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Enterocloster",0.00558269364968597
"MMF.16S.315_E22.D0.M15","E22.D0.M15","ASV00285;seqs=296974;samples=1758","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Eisenbergiella",0.00348918353105373
"MMF.16S.315_E22.D0.M15","E22.D0.M15","ASV00299;seqs=283497;samples=1719","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus",0.00314026517794836
"MMF.16S.315_E22.D0.M15","E22.D0.M15","ASV00301;seqs=279813;samples=2070","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae 3","Caldisalinibacter",0.00209351011863224
"MMF.16S.315_E22.D0.M15","E22.D0.M15","ASV00303;seqs=278914;samples=1954","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium XlVa",0.00418702023726448
"MMF.16S.315_E22.D0.M15","E22.D0.M15","ASV00313;seqs=264592;samples=2003","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Sporobacter",0.00593161200279135
"MMF.16S.315_E22.D0.M15","E22.D0.M15","ASV00321;seqs=259666;samples=2311","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Anaerostipes",0.00244242847173761
"MMF.16S.315_E22.D0.M15","E22.D0.M15","ASV00329;seqs=249648;samples=1352","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Kineothrix",0.00314026517794836
"MMF.16S.315_E22.D0.M15","E22.D0.M15","ASV00341;seqs=231051;samples=1406","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiracea_incertae_sedis",0.00697836706210747
"MMF.16S.315_E22.D0.M15","E22.D0.M15","ASV00370;seqs=199173;samples=831","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Kineothrix",0.00593161200279135
"MMF.16S.315_E22.D0.M15","E22.D0.M15","ASV00410;seqs=176232;samples=923","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ercella",0.00558269364968597
"MMF.16S.315_E22.D0.M15","E22.D0.M15","ASV00426;seqs=167310;samples=1622","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Hungatella",0.00209351011863224
"MMF.16S.315_E22.D0.M15","E22.D0.M15","ASV00460;seqs=149388;samples=1864","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium XlVa",0.00314026517794836
"MMF.16S.315_E22.D0.M15","E22.D0.M15","ASV00588;seqs=104955;samples=2402","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium XlVa",0.00314026517794836
"MMF.16S.315_E22.D0.M15","E22.D0.M15","ASV00652;seqs=91734;samples=3026","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Senegalimassilia",0.00383810188415911
"MMF.16S.315_E22.D0.M15","E22.D0.M15","ASV00671;seqs=87264;samples=2417","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Lawsonibacter",0.00209351011863224
"MMF.16S.315_E22.D0.M15","E22.D0.M15","ASV00709;seqs=81311;samples=403","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Anaerobutyricum",0.00348918353105373
"MMF.16S.315_E22.D0.M15","E22.D0.M15","ASV00712;seqs=81136;samples=1127","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Eisenbergiella",0.000348918353105373
"MMF.16S.315_E22.D0.M15","E22.D0.M15","ASV00727;seqs=79945;samples=685","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_Incertae Sedis XIII","Bacilliculturomica",0.0195394277739009
"MMF.16S.315_E22.D0.M15","E22.D0.M15","ASV00754;seqs=76661;samples=1102","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Ruminococcus2",0.00837404047452896
"MMF.16S.315_E22.D0.M15","E22.D0.M15","ASV00813;seqs=67387;samples=1299","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Enterocloster",0.00174459176552687
"MMF.16S.315_E22.D0.M15","E22.D0.M15","ASV00883;seqs=59766;samples=1176","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium XlVa",0.000348918353105373
"MMF.16S.315_E22.D0.M15","E22.D0.M15","ASV01214;seqs=35677;samples=196","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus",0.00244242847173761
"MMF.16S.315_E22.D0.M15","E22.D0.M15","ASV01230;seqs=34371;samples=596","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Bulleidia",0.00662944870900209
"MMF.16S.315_E22.D0.M15","E22.D0.M15","ASV01281;seqs=31235;samples=659","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Dysosmobacter",0.00279134682484299
"MMF.16S.315_E22.D0.M15","E22.D0.M15","ASV01326;seqs=29539;samples=1068","Bacteria","Firmicutes","Clostridia","Clostridiales","Gracilibacteraceae","Lutispora",0.00104675505931612
"MMF.16S.315_E22.D0.M15","E22.D0.M15","ASV01549;seqs=22143;samples=598","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium XlVb",0.00314026517794836
"MMF.16S.315_E22.D0.M15","E22.D0.M15","ASV01784;seqs=16905;samples=567","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Robinsoniella",0.00209351011863224
"MMF.16S.315_E22.D0.M15","E22.D0.M15","ASV03551;seqs=3865;samples=654","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Kineothrix",0.00104675505931612
"MMF.16S.315_E22.D0.M15","E22.D0.M15","ASV03783;seqs=3361;samples=22","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus",0.00174459176552687
"MMF.16S.315_E22.D0.M15","E22.D0.M15","ASV07021;seqs=865;samples=19","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Coprobacillus",0.00802512212142359
"MMF.16S.315_E22.D0.M15","E22.D0.M15","ASV11230;seqs=310;samples=4","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Paramuribaculum",0.00488485694347523
"MMF.16S.315_E22.D0.M15","E22.D0.M15","ASV19172;seqs=87;samples=4","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Duncaniella",0.00314026517794836
"MMF.16S.315_E22.D0.M15","E22.D0.M15","ASV22102;seqs=62;samples=17","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Kineothrix",0.000697836706210747
"MMF.16S.315_E22.D0.M15","E22.D0.M15","ASV26472;seqs=38;samples=4","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus",0.00348918353105373
"MMF.16S.315_E22.D0.M15","E22.D0.M15","ASV35085;seqs=15;samples=1","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Paramuribaculum",0.0052337752965806
"MMF.16S.315_E22.D0.M15","E22.D0.M15","ASV36512;seqs=13;samples=1","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Duncaniella",0.00453593859036985
"MMF.16S.315_E22.D0.M15","E22.D0.M15","ASV36513;seqs=13;samples=1","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Paramuribaculum",0.00453593859036985
"MMF.16S.315_E22.D0.M16","E22.D0.M16","ASV00004;seqs=21815605;samples=8834","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus",0.378059071729958
"MMF.16S.315_E22.D0.M16","E22.D0.M16","ASV00036;seqs=3075213;samples=3779","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Paramuribaculum",0.0843881856540084
"MMF.16S.315_E22.D0.M16","E22.D0.M16","ASV00073;seqs=1761110;samples=1962","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Duncaniella",0.0708860759493671
"MMF.16S.315_E22.D0.M16","E22.D0.M16","ASV00089;seqs=1342707;samples=2040","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Paramuribaculum",0.0991561181434599
"MMF.16S.315_E22.D0.M16","E22.D0.M16","ASV00100;seqs=1158729;samples=1818","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Tyzzerella",0.0265822784810127
"MMF.16S.315_E22.D0.M16","E22.D0.M16","ASV00128;seqs=865806;samples=5199","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillibacter",0.00759493670886076
"MMF.16S.315_E22.D0.M16","E22.D0.M16","ASV00131;seqs=830596;samples=2173","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Kineothrix",0.0265822784810127
"MMF.16S.315_E22.D0.M16","E22.D0.M16","ASV00161;seqs=617268;samples=2142","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetatifactor",0.00506329113924051
"MMF.16S.315_E22.D0.M16","E22.D0.M16","ASV00173;seqs=583189;samples=2698","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium XlVa",0.00632911392405063
"MMF.16S.315_E22.D0.M16","E22.D0.M16","ASV00176;seqs=573219;samples=4300","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Marvinbryantia",0.00675105485232068
"MMF.16S.315_E22.D0.M16","E22.D0.M16","ASV00183;seqs=558513;samples=3938","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Flintibacter",0.00675105485232068
"MMF.16S.315_E22.D0.M16","E22.D0.M16","ASV00184;seqs=552847;samples=2718","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Petroclostridium",0.0105485232067511
"MMF.16S.315_E22.D0.M16","E22.D0.M16","ASV00185;seqs=546104;samples=2579","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Kineothrix",0.00675105485232068
"MMF.16S.315_E22.D0.M16","E22.D0.M16","ASV00189;seqs=536168;samples=2992","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiracea_incertae_sedis",0.0156118143459916
"MMF.16S.315_E22.D0.M16","E22.D0.M16","ASV00198;seqs=522395;samples=3981","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Lawsonibacter",0.010126582278481
"MMF.16S.315_E22.D0.M16","E22.D0.M16","ASV00207;seqs=489168;samples=3737","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Schaedlerella",0.00168776371308017
"MMF.16S.315_E22.D0.M16","E22.D0.M16","ASV00215;seqs=451774;samples=2930","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Monoglobus",0.010126582278481
"MMF.16S.315_E22.D0.M16","E22.D0.M16","ASV00220;seqs=430331;samples=3674","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillibacter",0.00421940928270042
"MMF.16S.315_E22.D0.M16","E22.D0.M16","ASV00225;seqs=417422;samples=1453","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Kineothrix",0.00843881856540084
"MMF.16S.315_E22.D0.M16","E22.D0.M16","ASV00238;seqs=392237;samples=1352","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Stomatobaculum",0.0451476793248945
"MMF.16S.315_E22.D0.M16","E22.D0.M16","ASV00274;seqs=314745;samples=2508","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Kineothrix",0.00421940928270042
"MMF.16S.315_E22.D0.M16","E22.D0.M16","ASV00275;seqs=307990;samples=2497","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Enterocloster",0.00421940928270042
"MMF.16S.315_E22.D0.M16","E22.D0.M16","ASV00285;seqs=296974;samples=1758","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Eisenbergiella",0.00253164556962025
"MMF.16S.315_E22.D0.M16","E22.D0.M16","ASV00303;seqs=278914;samples=1954","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium XlVa",0.00337552742616034
"MMF.16S.315_E22.D0.M16","E22.D0.M16","ASV00313;seqs=264592;samples=2003","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Sporobacter",0.00253164556962025
"MMF.16S.315_E22.D0.M16","E22.D0.M16","ASV00320;seqs=260051;samples=2726","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Kineothrix",0.0109704641350211
"MMF.16S.315_E22.D0.M16","E22.D0.M16","ASV00321;seqs=259666;samples=2311","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Anaerostipes",0.0122362869198312
"MMF.16S.315_E22.D0.M16","E22.D0.M16","ASV00341;seqs=231051;samples=1406","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiracea_incertae_sedis",0.00886075949367089
"MMF.16S.315_E22.D0.M16","E22.D0.M16","ASV00356;seqs=209579;samples=1949","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Kineothrix",0.010126582278481
"MMF.16S.315_E22.D0.M16","E22.D0.M16","ASV00370;seqs=199173;samples=831","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Kineothrix",0.00632911392405063
"MMF.16S.315_E22.D0.M16","E22.D0.M16","ASV00393;seqs=184899;samples=2575","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Stomatobaculum",0.0029535864978903
"MMF.16S.315_E22.D0.M16","E22.D0.M16","ASV00410;seqs=176232;samples=923","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ercella",0.00590717299578059
"MMF.16S.315_E22.D0.M16","E22.D0.M16","ASV00505;seqs=129875;samples=2808","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiracea_incertae_sedis",0.00548523206751055
"MMF.16S.315_E22.D0.M16","E22.D0.M16","ASV00526;seqs=121288;samples=1892","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium XlVa",0.00253164556962025
"MMF.16S.315_E22.D0.M16","E22.D0.M16","ASV00652;seqs=91734;samples=3026","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Senegalimassilia",0.00590717299578059
"MMF.16S.315_E22.D0.M16","E22.D0.M16","ASV00671;seqs=87264;samples=2417","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Lawsonibacter",0.00168776371308017
"MMF.16S.315_E22.D0.M16","E22.D0.M16","ASV00688;seqs=84249;samples=1425","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia",0.00253164556962025
"MMF.16S.315_E22.D0.M16","E22.D0.M16","ASV00712;seqs=81136;samples=1127","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Eisenbergiella",0.00126582278481013
"MMF.16S.315_E22.D0.M16","E22.D0.M16","ASV00725;seqs=80170;samples=1024","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium XlVa",0.00253164556962025
"MMF.16S.315_E22.D0.M16","E22.D0.M16","ASV00731;seqs=79351;samples=1974","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Caproiciproducens",0.00210970464135021
"MMF.16S.315_E22.D0.M16","E22.D0.M16","ASV00754;seqs=76661;samples=1102","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Ruminococcus2",0.0143459915611814
"MMF.16S.315_E22.D0.M16","E22.D0.M16","ASV00876;seqs=60407;samples=1231","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Anaerotignum",0.00337552742616034
"MMF.16S.315_E22.D0.M16","E22.D0.M16","ASV00905;seqs=57202;samples=723","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Amedibacillus",0.00253164556962025
"MMF.16S.315_E22.D0.M16","E22.D0.M16","ASV00910;seqs=56823;samples=473","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Kineothrix",0.00464135021097046
"MMF.16S.315_E22.D0.M16","E22.D0.M16","ASV01115;seqs=41032;samples=362","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Kineothrix",0.00379746835443038
"MMF.16S.315_E22.D0.M16","E22.D0.M16","ASV01214;seqs=35677;samples=196","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus",0.00506329113924051
"MMF.16S.315_E22.D0.M16","E22.D0.M16","ASV01416;seqs=26393;samples=88","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus",0.00548523206751055
"MMF.16S.315_E22.D0.M16","E22.D0.M16","ASV01434;seqs=25941;samples=878","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Cuneatibacter",0.00210970464135021
"MMF.16S.315_E22.D0.M16","E22.D0.M16","ASV01549;seqs=22143;samples=598","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium XlVb",0.00210970464135021
"MMF.16S.315_E22.D0.M16","E22.D0.M16","ASV02009;seqs=13383;samples=127","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus",0.00506329113924051
"MMF.16S.315_E22.D0.M16","E22.D0.M16","ASV10515;seqs=359;samples=99","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Enterocloster",0.000843881856540084
"MMF.16S.315_E22.D0.M16","E22.D0.M16","ASV13523;seqs=201;samples=30","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Enterocloster",0.000421940928270042
"MMF.16S.315_E22.D0.M16","E22.D0.M16","ASV14295;seqs=176;samples=76","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Acutalibacter",0.00168776371308017
"MMF.16S.315_E22.D0.M16","E22.D0.M16","ASV17242;seqs=113;samples=4","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus",0.00759493670886076
"MMF.16S.315_E22.D0.M16","E22.D0.M16","ASV32732;seqs=19;samples=1","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus",0.0080168776371308
"MMF.16S.315_E22.D0.M16","E22.D0.M16","ASV46266;seqs=5;samples=1","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Paramuribaculum",0.00210970464135021
"MMF.16S.315_E22.D0.M16","E22.D0.M16","ASV48432;seqs=4;samples=1","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Paramuribaculum",0.00168776371308017
"MMF.16S.315_E22.D0.M2","E22.D0.M2","ASV00004;seqs=21815605;samples=8834","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus",0.109946799935515
